group,core15,category,track,category_name,window,n_pubmed,share_kr_pct,activity_index,growth_pct_2125_vs_1620,n_dump_K,n_dump_T,world_share_permille_K,fwci_mean_K,fwci_mean_T,fwci_ge2_pct_K
한림대,N,M11,M,노쇠·노화 중재 (geroscience),2016-2025,97,3.3265,1.0573,93.9394,21,26,0.5452,2.3338,0.8994,23.8095
한림대,N,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,60,2.9821,0.9479,60.8696,0,29,0.0,,2.7077,
한림대,N,RG1,R,신경계 희귀질환,2016-2025,36,4.9655,1.5783,-10.5263,0,,0.0,,,
한림대,N,RG2,R,신경발달·뇌전증뇌병증,2016-2025,1,0.5155,0.1638,-100.0,0,,0.0,,,
한림대,N,RG3,R,신경근육,2016-2025,17,3.5417,1.1257,-45.4545,1,,0.0706,0.0,,0.0
한림대,N,RG4,R,대사·리소좀축적병,2016-2025,33,3.5948,1.1426,75.0,0,,0.0,,,
한림대,N,RG5,R,미토콘드리아,2016-2025,1,0.4878,0.1551,,0,,0.0,,,
한림대,N,RG6,R,혈액·응고,2016-2025,8,2.589,0.8229,0.0,0,,0.0,,,
한림대,N,RG7,R,면역·전신류마티스,2016-2025,26,2.2767,0.7237,-55.5556,0,,0.0,,,
한림대,N,RG8,R,안과,2016-2025,2,1.0417,0.3311,,0,,0.0,,,
한림대,N,RG9,R,피부·결합조직·골격,2016-2025,2,1.3699,0.4354,,0,,0.0,,,
한림대,N,RG10,R,신장·비뇨기,2016-2025,33,11.7857,3.7461,53.8462,1,,0.2807,1.2054,,0.0
한림대,N,RG11,R,내분비·성장·염색체,2016-2025,7,5.8824,1.8697,-25.0,0,,0.0,,,
한림대,N,RG12,R,심장·순환기,2016-2025,9,1.9956,0.6343,25.0,0,,0.0,,,
한림대,N,RG13,R,희귀암·소아암,2016-2025,30,2.5818,0.8206,-12.5,4,,0.191,0.5845,,0.0
한림대,N,RG14,R,미진단·극희귀,2016-2025,0,0.0,0.0,,0,,0.0,,,
한림대,N,RG15,R,이비인후과,2016-2025,82,10.733,3.4115,-39.2157,5,,1.6313,0.4657,,0.0
한림대,N,RG16,R,간·소화기,2016-2025,4,2.0619,0.6554,0.0,0,,0.0,,,
한림대,N,RG17,R,호흡기,2016-2025,26,12.8713,4.0912,320.0,2,,0.1232,3.3391,,50.0
한림대,N,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,90,2.6722,0.8494,-33.3333,2,,0.3322,2.983,,50.0
한림대,N,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,0,0.0,0.0,,0,,0.0,,,
한림대,N,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,78,3.0233,0.961,22.8571,0,,0.0,,,
건국대,Y,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,346,4.8623,1.6459,21.7949,88,192,0.6235,2.7845,1.8216,39.7727
건국대,Y,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,198,2.2567,0.7639,-11.4286,50,40,0.4237,3.8358,1.4173,38.0
건국대,Y,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,68,2.9643,1.0034,42.8571,16,9,0.4906,8.9017,1.8417,37.5
건국대,Y,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,14,2.9412,0.9956,0.0,0,51,0.0,,1.4777,
건국대,Y,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,18,2.0179,0.6831,-20.0,30,19,0.3424,1.7534,1.4299,33.3333
건국대,Y,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,18,2.3226,0.7862,700.0,1,70,0.1707,0.5412,2.189,0.0
건국대,Y,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,98,3.5482,1.2011,8.5106,37,126,0.7035,1.7113,1.3706,19.4444
건국대,Y,M8,M,생체 내 유전자치료·유전자편집,2016-2025,147,3.0612,1.0363,-34.8315,28,118,0.5721,1.3727,1.3736,25.0
건국대,Y,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,62,7.1676,2.4263,-36.8421,23,100,0.7966,1.2988,1.5845,22.7273
건국대,Y,M10,M,장기 재생·이종장기·인공장기,2016-2025,83,4.472,1.5138,-54.386,14,147,4.5161,0.7582,1.7063,14.2857
건국대,Y,M11,M,노쇠·노화 중재 (geroscience),2016-2025,104,3.5665,1.2073,41.8605,37,52,0.9606,1.8803,1.7468,35.1351
건국대,Y,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,44,2.1869,0.7403,-58.0645,2,34,0.2296,0.6453,1.2865,0.0
건국대,Y,RG1,R,신경계 희귀질환,2016-2025,30,4.1379,1.4007,30.7692,1,,0.1554,0.0,,0.0
건국대,Y,RG2,R,신경발달·뇌전증뇌병증,2016-2025,4,2.0619,0.698,,1,,0.2337,1.2054,,0.0
건국대,Y,RG3,R,신경근육,2016-2025,17,3.5417,1.1989,83.3333,3,,0.2117,0.5695,,0.0
건국대,Y,RG4,R,대사·리소좀축적병,2016-2025,21,2.2876,0.7744,-50.0,0,,0.0,,,
건국대,Y,RG5,R,미토콘드리아,2016-2025,6,2.9268,0.9908,,0,,0.0,,,
건국대,Y,RG6,R,혈액·응고,2016-2025,0,0.0,0.0,,0,,0.0,,,
건국대,Y,RG7,R,면역·전신류마티스,2016-2025,19,1.6637,0.5632,-27.2727,0,,0.0,,,
건국대,Y,RG8,R,안과,2016-2025,2,1.0417,0.3526,,1,,0.3569,0.0,,0.0
건국대,Y,RG9,R,피부·결합조직·골격,2016-2025,0,0.0,0.0,,0,,0.0,,,
건국대,Y,RG10,R,신장·비뇨기,2016-2025,5,1.7857,0.6045,-33.3333,1,,0.2807,0.5761,,0.0
건국대,Y,RG11,R,내분비·성장·염색체,2016-2025,5,4.2017,1.4223,50.0,1,,0.2702,0.0,,0.0
건국대,Y,RG12,R,심장·순환기,2016-2025,2,0.4435,0.1501,0.0,2,,0.1507,0.9677,,0.0
건국대,Y,RG13,R,희귀암·소아암,2016-2025,52,4.475,1.5148,-20.6897,8,,0.382,1.0758,,25.0
건국대,Y,RG14,R,미진단·극희귀,2016-2025,0,0.0,0.0,,0,,0.0,,,
건국대,Y,RG15,R,이비인후과,2016-2025,19,2.4869,0.8418,71.4286,2,,0.6525,0.2427,,0.0
건국대,Y,RG16,R,간·소화기,2016-2025,2,1.0309,0.349,0.0,1,,0.3804,1.3214,,0.0
건국대,Y,RG17,R,호흡기,2016-2025,9,4.4554,1.5082,250.0,0,,0.0,,,
건국대,Y,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,125,3.7114,1.2563,-59.5506,7,,1.1626,0.6868,,14.2857
건국대,Y,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,0,0.0,0.0,,0,,0.0,,,
건국대,Y,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,99,3.8372,1.2989,30.2326,17,,1.3339,1.4024,,17.6471
인하대,N,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,177,2.4874,1.331,105.1724,26,42,0.1842,3.7948,2.8108,46.1538
인하대,N,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,194,2.2111,1.1831,22.9885,27,15,0.2288,1.2734,0.7465,25.9259
인하대,N,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,34,1.4821,0.7931,-11.1111,8,7,0.2453,1.7497,1.3245,25.0
인하대,N,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,7,1.4706,0.7869,-25.0,0,29,0.0,,2.3815,
인하대,N,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,10,1.1211,0.5999,133.3333,6,6,0.0685,0.7943,0.2355,16.6667
인하대,N,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,20,2.5806,1.3809,800.0,0,8,0.0,,1.3327,
인하대,N,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,29,1.05,0.5618,-29.4118,7,21,0.1331,3.6576,1.2589,28.5714
인하대,N,M8,M,생체 내 유전자치료·유전자편집,2016-2025,66,1.3744,0.7355,35.7143,6,22,0.1226,1.8409,1.6187,33.3333
인하대,N,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,7,0.8092,0.433,150.0,1,28,0.0346,2.3791,1.7658,100.0
인하대,N,M10,M,장기 재생·이종장기·인공장기,2016-2025,26,1.4009,0.7496,-47.0588,0,62,0.0,,1.162,
인하대,N,M11,M,노쇠·노화 중재 (geroscience),2016-2025,78,2.6749,1.4313,51.6129,17,28,0.4413,3.1325,1.2589,52.9412
인하대,N,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,44,2.1869,1.1702,9.5238,0,19,0.0,,0.4912,
인하대,N,RG1,R,신경계 희귀질환,2016-2025,13,1.7931,0.9595,60.0,2,,0.3108,0.6099,,0.0
인하대,N,RG2,R,신경발달·뇌전증뇌병증,2016-2025,2,1.0309,0.5516,-100.0,0,,0.0,,,
인하대,N,RG3,R,신경근육,2016-2025,10,2.0833,1.1148,-33.3333,0,,0.0,,,
인하대,N,RG4,R,대사·리소좀축적병,2016-2025,22,2.3965,1.2824,-16.6667,1,,0.1293,0.4248,,0.0
인하대,N,RG5,R,미토콘드리아,2016-2025,0,0.0,0.0,,0,,0.0,,,
인하대,N,RG6,R,혈액·응고,2016-2025,9,2.9126,1.5585,100.0,2,,0.08,0.6587,,0.0
인하대,N,RG7,R,면역·전신류마티스,2016-2025,27,2.3643,1.2651,-65.0,0,,0.0,,,
인하대,N,RG8,R,안과,2016-2025,0,0.0,0.0,,0,,0.0,,,
인하대,N,RG9,R,피부·결합조직·골격,2016-2025,2,1.3699,0.733,,1,,0.1494,0.1865,,0.0
인하대,N,RG10,R,신장·비뇨기,2016-2025,9,3.2143,1.72,-20.0,0,,0.0,,,
인하대,N,RG11,R,내분비·성장·염색체,2016-2025,7,5.8824,3.1476,33.3333,1,,0.2702,1.423,,0.0
인하대,N,RG12,R,심장·순환기,2016-2025,9,1.9956,1.0678,-50.0,2,,0.1507,5.3226,,50.0
인하대,N,RG13,R,희귀암·소아암,2016-2025,12,1.0327,0.5526,0.0,1,,0.0477,2.1431,,100.0
인하대,N,RG14,R,미진단·극희귀,2016-2025,4,8.1633,4.3681,0.0,0,,0.0,,,
인하대,N,RG15,R,이비인후과,2016-2025,5,0.6545,0.3502,50.0,0,,0.0,,,
인하대,N,RG16,R,간·소화기,2016-2025,3,1.5464,0.8275,,0,,0.0,,,
인하대,N,RG17,R,호흡기,2016-2025,4,1.9802,1.0596,200.0,1,,0.0616,0.0,,0.0
인하대,N,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,54,1.6033,0.8579,-41.1765,1,,0.1661,1.3927,,0.0
인하대,N,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,6,7.1429,3.8221,-80.0,0,,0.0,,,
인하대,N,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,44,1.7054,0.9126,75.0,0,,0.0,,,
전북대,N,M1,M,알츠하이머·신경퇴행질환 질병조절 치료,2016-2025,199,2.7965,1.0387,-1.0,31,68,0.2196,1.6813,1.4772,25.8065
전북대,N,M2,M,난치암 근본치료 (췌장암·교모세포종·담도암·소세포폐암),2016-2025,115,1.3107,0.4868,16.9811,16,17,0.1356,1.0177,0.5685,12.5
전북대,N,M3,M,암 조기발견 (다중암 조기검출·액체생검),2016-2025,31,1.3514,0.5019,58.3333,5,4,0.1533,1.6051,0.4031,20.0
전북대,N,M4,M,중추신경 손상 회복 (척수손상·신경재생·뇌-기계 인터페이스),2016-2025,4,0.8403,0.3121,-100.0,0,28,0.0,,1.7433,
전북대,N,M5,M,중증 정신질환 정밀치료 (치료저항성 우울증·조현병·자살),2016-2025,33,3.6996,1.3741,100.0,28,20,0.3196,1.8553,1.4485,21.4286
전북대,N,M6,M,팬데믹 대비 범용 백신·신속 대응 플랫폼,2016-2025,34,4.3871,1.6295,650.0,8,55,1.3659,1.7668,1.2431,25.0
전북대,N,M7,M,항생제 내성 극복 (신규 항균제·대체요법),2016-2025,109,3.9464,1.4658,-8.7719,23,67,0.4373,1.1512,1.1118,21.7391
전북대,N,M8,M,생체 내 유전자치료·유전자편집,2016-2025,106,2.2074,0.8199,-10.7143,23,57,0.4699,1.6587,1.3479,39.1304
전북대,N,M9,M,"세포치료 플랫폼 (고형암·자가면역 CAR-T, iPSC 유래 치료)",2016-2025,7,0.8092,0.3006,150.0,2,25,0.0693,0.9435,1.3034,0.0
전북대,N,M10,M,장기 재생·이종장기·인공장기,2016-2025,78,4.2026,1.5609,-55.5556,0,164,0.0,,1.0946,
전북대,N,M11,M,노쇠·노화 중재 (geroscience),2016-2025,52,1.7833,0.6623,36.3636,9,15,0.2337,1.1105,2.1628,33.3333
전북대,N,R1,R,희귀질환 분야 수준 (R-1: 정책·진단체계·유전체 진단·희귀의약품),2016-2025,66,3.2803,1.2184,0.0,0,20,0.0,,0.3266,
전북대,N,RG1,R,신경계 희귀질환,2016-2025,13,1.7931,0.666,16.6667,1,,0.1554,0.0,,0.0
전북대,N,RG2,R,신경발달·뇌전증뇌병증,2016-2025,1,0.5155,0.1915,,0,,0.0,,,
전북대,N,RG3,R,신경근육,2016-2025,25,5.2083,1.9345,425.0,6,,0.4235,0.5115,,16.6667
전북대,N,RG4,R,대사·리소좀축적병,2016-2025,20,2.1786,0.8092,0.0,0,,0.0,,,
전북대,N,RG5,R,미토콘드리아,2016-2025,3,1.4634,0.5435,-100.0,0,,0.0,,,
전북대,N,RG6,R,혈액·응고,2016-2025,10,3.2362,1.202,-57.1429,0,,0.0,,,
전북대,N,RG7,R,면역·전신류마티스,2016-2025,25,2.1891,0.8131,-52.9412,0,,0.0,,,
전북대,N,RG8,R,안과,2016-2025,2,1.0417,0.3869,0.0,0,,0.0,,,
전북대,N,RG9,R,피부·결합조직·골격,2016-2025,6,4.1096,1.5264,400.0,2,,0.2988,0.9094,,0.0
전북대,N,RG10,R,신장·비뇨기,2016-2025,5,1.7857,0.6633,300.0,1,,0.2807,0.0,,0.0
전북대,N,RG11,R,내분비·성장·염색체,2016-2025,3,2.521,0.9364,,1,,0.2702,0.0,,0.0
전북대,N,RG12,R,심장·순환기,2016-2025,15,3.3259,1.2353,300.0,3,,0.2261,0.9635,,0.0
전북대,N,RG13,R,희귀암·소아암,2016-2025,38,3.2702,1.2146,37.5,9,,0.4297,1.6383,,33.3333
전북대,N,RG14,R,미진단·극희귀,2016-2025,1,2.0408,0.758,,0,,0.0,,,
전북대,N,RG15,R,이비인후과,2016-2025,16,2.0942,0.7778,66.6667,4,,1.3051,0.3841,,0.0
전북대,N,RG16,R,간·소화기,2016-2025,7,3.6082,1.3402,33.3333,0,,0.0,,,
전북대,N,RG17,R,호흡기,2016-2025,4,1.9802,0.7355,200.0,0,,0.0,,,
전북대,N,P3,P,RNA·올리고뉴클레오타이드 치료 (희귀질환 교차 플랫폼),2016-2025,109,3.2363,1.202,-58.4416,3,,0.4983,0.6594,,0.0
전북대,N,P4,P,효소대체요법·분자표적 정밀치료 (희귀질환 고유),2016-2025,2,2.381,0.8843,-100.0,0,,0.0,,,
전북대,N,P5,P,유전체 진단·신생아선별검사 (희귀질환 고유),2016-2025,91,3.5271,1.3101,84.375,6,,0.4708,1.6405,,33.3333
